143,1_R-3,21
3988,4_RC,12
3989,4_RC,21
147,1_R-3-Q,19
148,1_R-3-Q,21
150,1_R-A-10000,1
151,1_R-A-10000,19
155,1_R-A-10000-Q,19
156,1_R-A-2.5,19
157,1_R-E,1
158,1_R-E,19
160,1_R-P,19
161,1_R-P,20
162,1_R-P,21
163,1_R-P,4
164,1_R-P,5
167,1_R-P-Q,1
169,1_R-P-Q,19
170,1_R-P-Q,20
171,1_R-P-Q,4
172,1_R-T,19
173,1_R-T,20
174,1_R-T,21
175,1_R-T,5
176,1_R-T,7
177,1_R-W,19
178,1_R-W,20
179,1_R-W,21
184,1_RD-M,19
185,1_RD-M,20
186,1_RD-M,21
189,1_RD-M-Q,1
191,1_RD-M-Q,19
193,1_RD-M-Q,20
194,1_RD-M-Q,21
198,1_RD-M-Q,7
202,1_RMHP,22
203,1_V-R,12
204,1_V-R,13
205,1_V-R,15
206,1_V-R,16
207,1_V-R,19
208,1_V-R,2
209,1_V-R,20
210,1_V-R,21
211,1_V-R,4
212,1_V-R,5
213,1_V-R,7
214,1_V-R,9
215,10_CC,20
216,10_CC,21
217,10_CC,4
218,10_CC,5
219,10_GC,12
220,10_GC,13
221,10_GC,16
222,10_GC,19
223,10_GC,2
224,10_GC,20
225,10_GC,21
226,10_GC,4
227,10_GC,5
228,10_GC,7
229,10_GC,8
230,10_HC,19
231,10_HC,2
232,10_HC,20
233,10_HC,21
234,10_HC,4
235,10_HC,5
236,10_LC,1
237,10_LC,13
238,10_LC,19
239,10_LC,2
240,10_LC,20
241,10_LC,5
242,10_LI,2
243,10_LI,4
244,10_LI,5
245,10_RL,16
246,10_RL,19
247,10_RL,2
248,10_RL,20
249,10_RLM,1
250,10_RLM,12
251,10_RLM,13
252,10_RLM,14
253,10_RLM,15
254,10_RLM,16
255,10_RLM,19
256,10_RLM,20
257,10_RLM,21
258,10_RLM,22
259,10_RLM,4
260,10_RLM,5
261,10_RLM,6
262,10_RLM,8
263,10_RM,12
264,10_RM,19
265,10_RM,20
266,10_RM,21
267,10_RM,4
268,10_RM,5
269,10_RMH,13
270,10_RMH,15
271,10_RMH,19
272,10_RMH,20
273,10_RMH,21
274,10_RMH,5
275,10_RMH,8
276,10_RP,20
277,10_RP,21
278,10_RP,4
279,10_RP,5
280,11_CA,4
281,11_CA,5
282,11_CL,13
283,11_CL,2
284,11_CL,4
285,11_CL,5
286,11_CL,8
287,11_CT,14
288,11_CT,16
289,11_CT,5
290,11_CT,7
291,11_IC,15
292,11_IC,8
293,11_RM-1,16
294,11_RM-1,19
295,11_RM-1,20
3975,4_FW,1
3976,4_PP,14
3977,4_PP,15
3978,4_PP,26
3979,4_PP,27
3990,5_RS-40,19
3991,5_RS-20,19
3992,5_RS-14,19
3993,5_RS-9,19
3994,5_RS-6,19
3995,5_RM-6000,19
3996,5_RM-6000,20
3997,5_RM-6000,21
3998,5_RM-4300,19
3999,5_RM-4300,20
4000,5_RM-4300,21
4001,5_RM-2500,19
4002,5_RM-2500,20
4003,5_RM-2500,21
4004,5_RM-2200,19
4005,5_RM-2200,20
4006,5_RM-2200,21
4007,5_RM-1450,19
4008,5_RM-1450,20
4009,5_RM-1450,21
4010,5_RM-HR,19
4011,5_RM-HR,20
4012,5_RM-HR,21
4013,5_C-N,5
4014,5_C-G,5
4015,5_P,25
4016,5_M,2
4017,5_M,3
4018,5_O-S,26
296,11_RM-1,21
297,11_RM-2,13
298,11_RM-2,15
299,11_RM-2,19
300,11_RM-2,20
301,11_RM-2,21
302,11_RM-3,1
303,11_RM-3,15
304,11_RM-3,16
305,11_RM-3,19
306,11_RM-3,20
307,11_RM-3,21
308,11_RS-1,19
309,11_RS-1,2
310,11_RS-1,20
311,11_RS-2,13
312,11_RS-2,19
313,11_RS-2,2
314,11_RS-2,20
315,11_RS-2,21
316,11_RS-2,22
317,11_RS-2,4
318,11_RS-2,5
319,11_RS-2,8
320,11_RS-3,13
321,11_RS-3,15
322,11_RS-3,19
323,11_RS-3,20
324,11_RS-3,21
325,12_A,1
326,12_A,12
327,12_A,19
328,12_A,2
329,12_A-EQ,1
330,12_A-EQ,5
331,12_A-SP,1
332,12_CC,12
333,12_CC,16
334,12_CC,2
335,12_CC,21
336,12_CC,4
337,12_CC,5
338,12_CC,6
339,12_CC,7
340,12_CC,8
341,12_CC-SP,5
342,12_CG,13
343,12_CG,14
344,12_CG,19
345,12_CG,2
346,12_CG,20
347,12_CG,21
348,12_CG,4
349,12_CG,5
350,12_CG,6
351,12_CG-PBD,12
352,12_CG-PBD,13
353,12_CG-PBD,5
354,12_CL,10
355,12_CL,13
356,12_CL,16
357,12_CL,19
358,12_CL,2
359,12_CL,21
360,12_CL,4
361,12_CL,5
362,12_CL,7
363,12_CL-MP1,15
364,12_CL-SP-EQ,5
365,12_CN,10
366,12_CN,21
367,12_CN,4
368,12_CN,5
369,12_CN,6
370,12_CN,8
371,12_CN-SP-EQ,20
372,12_CN-SP-EQ,4
373,12_CN-SP-EQ,5
374,12_CP,12
375,12_CP,13
376,12_CP,16
377,12_CP,19
378,12_CP,2
379,12_CP,20
380,12_CP,21
381,12_CP,4
382,12_CP,5
383,12_CR,21
384,12_CR,4
385,12_CR,5
386,12_CS-HO,14
387,12_CS-HO,15
388,12_CS-HO,16
389,12_CS-HO,19
390,12_CS-HO,2
391,12_CS-HO,21
392,12_CS-HO,4
393,12_CS-HO,5
394,12_CS-HO,7
395,12_CS-HO-H,4
396,12_CS-HO-H,5
397,12_CS-L,2
398,12_CS-L,5
399,12_CS-L-H,16
400,12_CS-L-H,20
401,12_CS-L-H,5
402,12_CV,19
403,12_CV,21
404,12_CV,4
405,12_CV,5
406,12_CV,6
407,12_D,13
408,12_D,14
409,12_D,15
410,12_D,16
411,12_D,19
412,12_D,2
413,12_D,20
414,12_D,21
415,12_D,22
416,12_D,4
417,12_D,5
418,12_D,6
419,12_D,7
420,12_D-SMH,22
421,12_D-SMH,6
422,12_IG,13
423,12_IG,2
424,12_IG,5
425,12_IG,6
426,12_IL,1
427,12_IL,13
428,12_IL,15
429,12_IL,16
430,12_IL,19
431,12_IL,2
432,12_IL,4
433,12_IL,5
434,12_IL,6
435,12_IL,7
436,12_PD-1,13
437,12_PD-1,15
438,12_PD-1,16
439,12_PD-1,19
440,12_PD-1,2
441,12_PD-1,21
442,12_PD-1,4
443,12_PD-1,5
444,12_PD-1,6
445,12_PD-1,8
446,12_PD-10,15
447,12_PD-10,19
448,12_PD-11,19
449,12_PD-12,15
450,12_PD-12,20
451,12_PD-13,19
452,12_PD-14,15
453,12_PD-14,19
454,12_PD-15,19
455,12_PD-17,19
456,12_PD-18-H,15
457,12_PD-18-H,19
458,12_PD-19-H,13
459,12_PD-19-H,16
460,12_PD-2,15
461,12_PD-2,19
462,12_PD-2,20
463,12_PD-2,21
464,12_PD-20,21
465,12_PD-21-SP-EQ,20
466,12_PD-3,21
467,12_PD-3,5
468,12_PD-3,8
469,12_PD-4,19
470,12_PD-5,15
471,12_PD-5,19
472,12_PD-6,15
473,12_PD-6,19
474,12_PD-7,15
475,12_PD-7,19
476,12_PD-8,19
477,12_PD-8,21
478,12_PD-9,15
479,12_PD-9,19
480,12_PD-9,21
481,12_PS,1
482,12_PS,10
483,12_PS,12
484,12_PS,13
485,12_PS,14
486,12_PS,15
487,12_PS,16
488,12_PS,19
489,12_PS,2
490,12_PS,21
491,12_PS,4
492,12_PS,5
493,12_PS,6
494,12_PS,8
495,12_PS,9
496,12_PS-H,13
497,12_PS-H,16
498,12_PS-SP,8
499,12_RE-A,1
500,12_RE-A,13
501,12_RE-A,15
502,12_RE-A,16
503,12_RE-A,19
504,12_RE-A-MP-1,15
505,12_RE-A-MP-1,19
506,12_RE-B,1
507,12_RE-B,13
508,12_RE-B,15
509,12_RE-B,19
510,12_RE-B,2
511,12_RE-B,20
512,12_RE-B,21
513,12_RE-B,8
514,12_RE-B-EQ,19
515,12_RE-B-EQ,20
516,12_RE-B-EQ,9
517,12_RE-B-HD,19
518,12_RE-B-MP-1,19
519,12_RE-B-SP,1
520,12_RE-B-SP,19
521,12_RE-B-SP-EQ,19
522,12_RE-B-SP-EQ,9
523,12_RH,12
524,12_RH,13
525,12_RH,19
526,12_RH,20
527,12_RH,21
528,12_RH,4
529,12_RH,5
530,12_RH-U,12
531,12_RH-U,13
532,12_RH-U,15
533,12_RH-U,19
534,12_RH-U,2
535,12_RH-U,20
536,12_RH-U,21
537,12_RH-U,22
538,12_RH-U,5
539,12_RH-U-SMH,21
540,12_RH-U-SMH,22
541,12_RM-A,14
542,12_RM-A,15
543,12_RM-A,19
544,12_RM-A,2
545,12_RM-A,20
546,12_RM-A,21
547,12_RM-A,22
548,12_RM-A-EQ,20
549,12_RM-A-H,20
550,12_RM-A-H,22
551,12_RM-A-H,6
552,12_RM-A-MP1,19
553,12_RM-A-SMH,20
554,12_RM-A-SMH,22
555,12_RM-A-SP,15
556,12_RM-A-SP,19
557,12_RM-A-SP-EQ,13
558,12_RM-A-SP-EQ,15
559,12_RM-A-SP-EQ,19
560,12_RM-A-SP-EQ,20
561,12_RM-B,15
562,12_RM-B,19
563,12_RM-B,2
564,12_RM-B,20
565,12_RM-B,21
566,12_RM-B,5
567,12_RM-B-H,20
568,12_RM-B-H,21
569,12_RM-B-SP,20
570,12_RM-B-SP,21
571,12_RM-C,19
572,12_RM-C,20
573,12_RM-C,21
574,12_RM-C,22
575,12_RM-C,5
576,12_RM-C,8
577,12_RS,1
578,12_RS,13
579,12_RS,15
580,12_RS,16
581,12_RS,19
582,12_RS,2
583,12_RS,20
584,12_RS,21
585,12_RS,5
586,12_RS,8
587,12_RS-EQ,19
588,12_RS-H,19
589,12_RS-H,20
590,12_RS-H,8
591,12_RS-HD,19
592,12_RS-MP-1,19
593,12_RS-MP-1,8
594,12_RS-SP,19
595,12_RS-SP-EQ,1
596,12_RS-SP-EQ,19
597,12_RS-SP-EQ,8
598,12_RT,19
599,12_RT,20
600,12_RT,21
601,12_RT,7
602,13_AGC,2
603,13_AGC,5
604,13_CB,19
605,13_CB,21
606,13_CB,4
607,13_CB,5
608,13_CB,7
609,13_CB,8
610,13_CG,15
611,13_CG,2
612,13_CG,20
613,13_CG,4
614,13_CG,5
615,13_CG,7
616,13_CG,8
617,13_CN,5
618,13_CO,12
619,13_CO,13
620,13_CO,21
621,13_CO,4
622,13_CO,5
623,13_CO,8
624,13_HC,12
625,13_MHP,15
626,13_MHP,19
627,13_MHP,20
628,13_MHP,22
629,13_MU,15
630,13_MU,21
631,13_MU,4
632,13_MU,5
633,13_OS-R,1
634,13_OS-R,14
635,13_OS-R,15
636,13_OS-R,19
637,13_OS-R,5
638,13_PF,15
639,13_PF,16
640,13_PF,2
641,13_PF,6
642,13_PF,8
643,13_PF,9
644,13_RA,15
645,13_RA,20
646,13_RA,21
647,13_RA,5
648,13_RC,15
649,13_RC,19
650,13_RC,20
651,13_RC,21
652,13_RC,5
653,13_RR-A,1
654,13_RR-A,12
655,13_RR-A,13
656,13_RR-A,19
657,13_RR-A,2
658,13_RR-B,1
659,13_RR-B,16
660,13_RR-B,19
661,13_RR-B,20
662,13_RR-C,1
663,13_RR-C,12
664,13_RR-C,13
665,13_RR-C,14
666,13_RR-C,15
667,13_RR-C,16
668,13_RR-C,19
669,13_RR-C,2
670,13_RR-C,20
671,13_RR-C,21
672,13_RR-C,5
673,13_RR-C,8
674,13_RR-C,9
675,13_RS-1,19
676,13_RS-1,20
677,13_RS-1,8
678,13_RS-2,1
679,13_RS-2,13
680,13_RS-2,15
681,13_RS-2,16
682,13_RS-2,19
683,13_RS-2,20
684,13_RS-2,5
685,13_RS-3,19
686,13_RS-3,2
687,13_RS-3,20
688,13_RS-3,5
689,13_RS-4,1
690,13_RS-4,13
691,13_RS-4,15
692,13_RS-4,16
693,13_RS-4,19
694,13_RS-4,2
695,13_RS-4,20
696,13_RS-4,21
697,13_RS-4,5
698,13_RS-4,8
699,13_RS-7,13
700,13_RS-7,15
701,13_RS-7,19
702,13_RS-7,20
703,13_RS-7,21
704,13_RS-7,5
705,13_TC,15
706,13_TC,16
707,13_TC,2
708,13_TC,21
709,13_TC,4
710,13_TC,5
711,14_AG-1-1,1
712,14_AG-1-1,15
713,14_AG-1-1,16
714,14_AG-1-1,19
715,14_AG-1-1,2
716,14_AR-1-1,1
717,14_AR-1-1,12
718,14_AR-1-1,13
719,14_AR-1-1,14
720,14_AR-1-1,15
721,14_AR-1-1,16
722,14_AR-1-1,19
723,14_AR-1-1,2
724,14_AR-1-1,20
725,14_AR-1-1,21
726,14_AR-1-1,4
727,14_AR-1-1,5
728,14_AR-1-1,6
729,14_AR-1-1,7
730,14_AR-1-1,8
731,14_AR-1-1,9
732,14_AR-1-2,1
733,14_AR-1-2,10
734,14_AR-1-2,12
735,14_AR-1-2,13
736,14_AR-1-2,14
737,14_AR-1-2,15
738,14_AR-1-2,16
739,14_AR-1-2,19
740,14_AR-1-2,2
741,14_AR-1-2,20
742,14_AR-1-2,21
743,14_AR-1-2,22
744,14_AR-1-2,4
745,14_AR-1-2,7
746,14_AR-1-2,8
747,14_AR-1-2,9
748,14_BLPD-REDEVLP-SUBD,12
749,14_BLPD-REDEVLP-SUBD,13
750,14_BLPD-REDEVLP-SUBD,15
751,14_BLPD-REDEVLP-SUBD,16
752,14_BLPD-REDEVLP-SUBD,19
753,14_BLPD-REDEVLP-SUBD,2
754,14_BLPD-REDEVLP-SUBD,20
755,14_BLPD-REDEVLP-SUBD,21
756,14_BLPD-REDEVLP-SUBD,4
757,14_BLPD-REDEVLP-SUBD,5
758,14_BLPD-REDEVLP-SUBD,6
759,14_BLPD-REDEVLP-SUBD,7
760,14_BLPD-REDEVLP-SUBD,8
761,14_BLPD-SUBD-A,19
762,14_BLPD-SUBD-A,20
763,14_BLPD-SUBD-A,21
764,14_BLPD-SUBD-A,5
765,14_BLPD-SUBD-B,16
766,14_BLPD-SUBD-B,19
767,14_BLPD-SUBD-B,2
768,14_BLPD-SUBD-B,20
769,14_BLPD-SUBD-B,21
770,14_BLPD-SUBD-B,4
771,14_BLPD-SUBD-B,5
772,14_BLPD-SUBD-C,12
773,14_BLPD-SUBD-C,19
774,14_BLPD-SUBD-C,20
775,14_BLPD-SUBD-C,21
776,14_BLPD-SUBD-C,5
777,14_BLPD-SUBD-D,15
778,14_BLPD-SUBD-D,2
779,14_BLPD-SUBD-D,3
780,14_BLPD-SUBD-D,4
781,14_BLPD-SUBD-D,5
782,14_CC-1-1,13
783,14_CC-1-1,16
784,14_CC-1-1,21
785,14_CC-1-1,4
786,14_CC-1-1,5
787,14_CC-1-2,13
788,14_CC-1-3,12
789,14_CC-1-3,14
790,14_CC-1-3,15
791,14_CC-1-3,16
792,14_CC-1-3,19
793,14_CC-1-3,2
794,14_CC-1-3,20
795,14_CC-1-3,21
796,14_CC-1-3,4
797,14_CC-1-3,5
798,14_CC-1-3,6
799,14_CC-1-3,7
800,14_CC-1-3,8
801,14_CC-2-3,12
802,14_CC-2-3,13
803,14_CC-2-3,14
804,14_CC-2-3,16
805,14_CC-2-3,19
806,14_CC-2-3,2
807,14_CC-2-3,20
808,14_CC-2-3,21
809,14_CC-2-3,22
810,14_CC-2-3,4
811,14_CC-2-3,5
812,14_CC-2-3,7
813,14_CC-2-3,8
814,14_CC-3-4,15
815,14_CC-3-4,16
816,14_CC-3-4,19
817,14_CC-3-4,20
818,14_CC-3-4,21
819,14_CC-3-4,4
820,14_CC-3-4,5
821,14_CC-3-4,6
822,14_CC-3-5,13
823,14_CC-3-5,16
824,14_CC-3-5,19
825,14_CC-3-5,2
826,14_CC-3-5,20
827,14_CC-3-5,21
828,14_CC-3-5,4
829,14_CC-3-5,5
830,14_CC-4-2,10
831,14_CC-4-2,12
832,14_CC-4-2,13
833,14_CC-4-2,14
834,14_CC-4-2,16
835,14_CC-4-2,19
836,14_CC-4-2,2
837,14_CC-4-2,20
838,14_CC-4-2,21
839,14_CC-4-2,4
840,14_CC-4-2,5
841,14_CC-4-2,6
842,14_CC-4-2,7
843,14_CC-4-3,13
844,14_CC-4-3,21
845,14_CC-4-3,4
846,14_CC-4-3,5
847,14_CC-4-5,19
848,14_CC-4-5,2
849,14_CC-4-5,20
850,14_CC-4-5,21
851,14_CC-4-5,4
852,14_CC-4-5,5
853,14_CC-5-1,16
854,14_CC-5-1,2
855,14_CC-5-1,21
856,14_CC-5-1,4
857,14_CC-5-1,5
858,14_CC-5-3,12
859,14_CC-5-3,14
860,14_CC-5-3,2
861,14_CC-5-3,21
862,14_CC-5-3,4
863,14_CC-5-3,5
864,14_CC-5-3,8
865,14_CC-5-4,13
866,14_CC-5-4,16
867,14_CC-5-4,19
868,14_CC-5-4,2
869,14_CC-5-4,20
870,14_CC-5-4,21
871,14_CC-5-4,4
872,14_CC-5-4,5
873,14_CC-5-4,6
874,14_CC-5-5,2
875,14_CC-5-5,4
876,14_CC-5-5,7
877,14_CCDC-AWAITS-CCC-APPR,16
878,14_CCDC-AWAITS-CCC-APPR,2
879,14_CCDC-AWAITS-CCC-APPR,21
880,14_CCDC-AWAITS-CCC-APPR,4
881,14_CCDC-AWAITS-CCC-APPR,5
882,14_CCDC-AWAITS-CCC-APPR,6
883,14_CCDC-AWAITS-CCC-APPR,7
884,14_CCPD-BP,14
885,14_CCPD-BP,15
886,14_CCPD-BP,16
887,14_CCPD-BP,2
888,14_CCPD-BP,21
889,14_CCPD-BP,4
890,14_CCPD-BP,5
891,14_CCPD-BP,7
892,14_CCPD-CORE,12
893,14_CCPD-CORE,14
894,14_CCPD-CORE,16
895,14_CCPD-CORE,2
896,14_CCPD-CORE,21
897,14_CCPD-CORE,4
898,14_CCPD-CORE,5
899,14_CCPD-CORE,7
900,14_CCPD-CORE,8
901,14_CCPD-ER,10
902,14_CCPD-ER,12
903,14_CCPD-ER,13
904,14_CCPD-ER,15
905,14_CCPD-ER,16
906,14_CCPD-ER,19
907,14_CCPD-ER,2
908,14_CCPD-ER,21
909,14_CCPD-ER,4
910,14_CCPD-ER,5
911,14_CCPD-ER,7
912,14_CCPD-MC,12
913,14_CCPD-MC,15
914,14_CCPD-MC,19
915,14_CCPD-MC,2
916,14_CCPD-MC,20
917,14_CCPD-MC,21
918,14_CCPD-MC,4
919,14_CCPD-MC,5
920,14_CCPD-MC,6
921,14_CCPD-MC,7
922,14_CCPD-NC,10
923,14_CCPD-NC,12
924,14_CCPD-NC,14
925,14_CCPD-NC,15
926,14_CCPD-NC,16
927,14_CCPD-NC,20
928,14_CCPD-NC,21
929,14_CCPD-NC,4
930,14_CCPD-NC,5
931,14_CCPD-NC,7
932,14_CCPD-PC,10
933,14_CCPD-PC,16
934,14_CCPD-PC,21
935,14_CCPD-PC,4
936,14_CCPD-PC,5
937,14_CCPD-PC,6
938,14_CCPD-PC,7
939,14_CCPD-R,10
940,14_CCPD-R,12
941,14_CCPD-R,13
942,14_CCPD-R,15
943,14_CCPD-R,16
944,14_CCPD-R,19
945,14_CCPD-R,20
946,14_CCPD-R,21
947,14_CCPD-R,4
948,14_CCPD-R,5
949,14_CCPD-R,7
950,14_CCPD-R,8
951,14_CN-1-1,13
952,14_CN-1-1,2
953,14_CN-1-1,21
954,14_CN-1-1,4
955,14_CN-1-1,5
956,14_CN-1-2,12
957,14_CN-1-2,13
958,14_CN-1-2,15
959,14_CN-1-2,16
960,14_CN-1-2,19
961,14_CN-1-2,2
962,14_CN-1-2,20
963,14_CN-1-2,21
964,14_CN-1-2,4
965,14_CN-1-2,5
966,14_CN-1-2,7
967,14_CN-1-2,8
968,14_CN-1-3,16
969,14_CN-1-3,19
970,14_CN-1-3,20
971,14_CN-1-3,21
972,14_CN-1-3,4
973,14_CN-1-3,5
974,14_CO-1-1,4
975,14_CO-1-2,10
976,14_CO-1-2,12
977,14_CO-1-2,13
978,14_CO-1-2,15
979,14_CO-1-2,16
980,14_CO-1-2,19
981,14_CO-1-2,2
982,14_CO-1-2,20
983,14_CO-1-2,21
984,14_CO-1-2,4
985,14_CO-1-2,5
986,14_CO-1-2,6
987,14_CO-1-2,7
988,14_CP-1-1,15
989,14_CP-1-1,16
990,14_CP-1-1,19
991,14_CP-1-1,20
992,14_CP-1-1,21
993,14_CP-1-1,4
994,14_CP-1-1,5
995,14_CR-1-1,13
996,14_CR-1-1,14
997,14_CR-1-1,15
998,14_CR-1-1,16
999,14_CR-1-1,2
1000,14_CR-1-1,21
1001,14_CR-1-1,4
1002,14_CR-1-1,5
1003,14_CR-1-1,8
1004,14_CR-1-1,9
1005,14_CSPD-CASS-STREET,20
1006,14_CSPD-CASS-STREET,21
1007,14_CSPD-CASS-STREET,4
1008,14_CSPD-CASS-STREET,5
1009,14_CUPD-CT-2-3,13
1010,14_CUPD-CT-2-3,19
1011,14_CUPD-CT-2-3,20
1012,14_CUPD-CT-2-3,21
1013,14_CUPD-CT-2-3,4
1014,14_CUPD-CT-2-3,5
1015,14_CUPD-CT-2-4,13
1016,14_CUPD-CT-2-4,19
1017,14_CUPD-CT-2-4,2
1018,14_CUPD-CT-2-4,20
1019,14_CUPD-CT-2-4,21
1020,14_CUPD-CT-2-4,4
1021,14_CUPD-CT-2-4,5
1022,14_CUPD-CT-3-3,16
1023,14_CUPD-CT-3-3,19
1024,14_CUPD-CT-3-3,20
1025,14_CUPD-CT-3-3,21
1026,14_CUPD-CT-3-3,4
1027,14_CUPD-CT-3-3,5
1028,14_CUPD-CT-5-4,13
1029,14_CUPD-CT-5-4,19
1030,14_CUPD-CT-5-4,2
1031,14_CUPD-CT-5-4,20
1032,14_CUPD-CT-5-4,21
1033,14_CUPD-CT-5-4,4
1034,14_CUPD-CT-5-4,5
1035,14_CUPD-CU-1-1,19
1036,14_CUPD-CU-1-1,20
1037,14_CUPD-CU-1-1,21
1038,14_CUPD-CU-1-1,4
1039,14_CUPD-CU-1-1,5
1040,14_CUPD-CU-1-2,19
1041,14_CUPD-CU-1-2,2
1042,14_CUPD-CU-1-2,20
1043,14_CUPD-CU-1-2,21
1044,14_CUPD-CU-1-2,4
1045,14_CUPD-CU-1-2,5
1046,14_CUPD-CU-2-3,13
1047,14_CUPD-CU-2-3,14
1048,14_CUPD-CU-2-3,15
1049,14_CUPD-CU-2-3,16
1050,14_CUPD-CU-2-3,2
1051,14_CUPD-CU-2-3,21
1052,14_CUPD-CU-2-3,4
1053,14_CUPD-CU-2-3,5
1054,14_CUPD-CU-2-4,12
1055,14_CUPD-CU-2-4,13
1056,14_CUPD-CU-2-4,20
1057,14_CUPD-CU-2-4,21
1058,14_CUPD-CU-2-4,4
1059,14_CUPD-CU-2-4,5
1060,14_CUPD-CU-2-5,21
1061,14_CUPD-CU-2-5,4
1062,14_CUPD-CU-3-3,16
1063,14_CUPD-CU-3-3,21
1064,14_CUPD-CU-3-3,4
1065,14_CUPD-CU-3-3,5
1066,14_CUPD-CU-3-6,16
1067,14_CUPD-CU-3-6,19
1068,14_CUPD-CU-3-6,2
1069,14_CUPD-CU-3-6,20
1070,14_CUPD-CU-3-6,21
1071,14_CUPD-CU-3-6,4
1072,14_CUPD-CU-3-6,5
1073,14_CUPD-CU-3-6,8
1074,14_CUPD-CU-3-7,13
1075,14_CUPD-CU-3-7,21
1076,14_CUPD-CU-3-7,4
1077,14_CUPD-CU-3-7,5
1078,14_CUPD-CU-3-8,2
1079,14_CUPD-CU-3-8,21
1080,14_CUPD-CU-3-8,4
1081,14_CUPD-CU-3-8,5
1082,14_CV-1-1,14
1083,14_CV-1-1,16
1084,14_CV-1-1,21
1085,14_CV-1-1,4
1086,14_CV-1-1,5
1087,14_CV-1-1,7
1088,14_CV-1-1,8
1089,14_CV-1-2,14
1090,14_CV-1-2,16
1091,14_CV-1-2,2
1092,14_CV-1-2,20
1093,14_CV-1-2,21
1094,14_CV-1-2,4
1095,14_CV-1-2,5
1096,14_CV-1-2,6
1097,14_CV-1-2,7
1098,14_CVPD-EC,16
1099,14_CVPD-EC,4
1100,14_CVPD-EC,5
1101,14_CVPD-EP,13
1102,14_CVPD-EP,15
1103,14_CVPD-EP,19
1104,14_CVPD-EP,8
1105,14_CVPD-EP,9
1106,14_CVPD-MF1,15
1107,14_CVPD-MF1,19
1108,14_CVPD-MF1,20
1109,14_CVPD-MF1,21
1110,14_CVPD-MF2,12
1111,14_CVPD-MF2,15
1112,14_CVPD-MF2,16
1113,14_CVPD-MF2,21
1114,14_CVPD-MF2,8
